"h_id","h_name","line_id","capacity","start_time"
"11954","Z601","240000Z6010K","2841","15/11/2024 00:00:00"
"11955","Z602","470000Z6020B","2381","15/11/2024 00:00:00"
"11956","Z6205","85000Z620502","2493","15/11/2024 00:00:00"
"11957","Z6206","86000Z620602","2643","15/11/2024 00:00:00"
"11958","Z6515","94000Z651800","2676","15/11/2024 00:00:00"
"11959","Z6516","93000Z651602","2009","15/11/2024 00:00:00"
"11960","Z6517","93000Z651602","2983","15/11/2024 00:00:00"
"11961","Z6518","94000Z651800","2018","15/11/2024 00:00:00"
"11962","Z6541","33000Z654110","2658","15/11/2024 00:00:00"
"11963","Z6543","33000Z65430H","2253","15/11/2024 00:00:00"
"11964","Z6544","3d000Z65440E","2518","15/11/2024 00:00:00"
"11965","Z70","9300000Z7006","2846","15/11/2024 00:00:00"
"11966","Z77","2400000Z770R","2693","15/11/2024 00:00:00"
"11967","Z78","7800000Z7806","2288","15/11/2024 00:00:00"
"11968","Z83","2400000Z830A","2919","15/11/2024 00:00:00"
"11969","Z84","0400000Z8405","2264","15/11/2024 00:00:00"
"11970","Z8001","64000Z800101","2556","15/11/2024 00:00:00"
"11971","Z8002","62000Z800202","2218","15/11/2024 00:00:00"
"11972","Z8006","65000Z80060F","2351","15/11/2024 00:00:00"
"11973","Z8007","65000Z80060F","2266","15/11/2024 00:00:00"
"11974","Z8301","64000Z830400","2445","15/11/2024 00:00:00"
"11975","Z8302","63000Z830200","2689","15/11/2024 00:00:00"
"11976","Z8303","63000Z830200","2426","15/11/2024 00:00:00"
"11977","Z8304","64000Z830400","2502","15/11/2024 00:00:00"
"11978","Z8311","62000Z831101","2177","15/11/2024 00:00:00"
"11979","Z8312","62000Z831205","2756","15/11/2024 00:00:00"
"11980","Z8313","62000Z831304","2170","15/11/2024 00:00:00"
"11981","Z8314","62000Z831406","2391","15/11/2024 00:00:00"
"11982","Z8315","62000Z831501","2962","15/11/2024 00:00:00"
"11983","Z8316","62000Z831605","2049","15/11/2024 00:00:00"
"11984","Z8901","88000Z890105","2035","15/11/2024 00:00:00"
"11985","Z8902","88000Z890205","2589","15/11/2024 00:00:00"
"11986","Z8981","88000Z898103","2794","15/11/2024 00:00:00"
"11987","Z8982","88000Z898203","2669","15/11/2024 00:00:00"
"11988","Z8991","88000Z899104","2336","15/11/2024 00:00:00"
"11989","Z8992","88000Z899203","2518","15/11/2024 00:00:00"
"11990","Z99","5500000Z9950","2853","15/11/2024 00:00:00"
"11991","Z9851","94000Z985101","2132","15/11/2024 00:00:00"
"11992","Z9852","94000Z985201","2697","15/11/2024 00:00:00"
"11993","T10","7700000T100A","2142","15/11/2024 00:00:00"
"11994","T18","0300000T180A","2706","15/11/2024 00:00:00"
"11995","T101","550000T10190","2094","15/11/2024 00:00:00"
"11996","T102","650000T10200","2887","15/11/2024 00:00:00"
"11997","T109","240000T10918","2104","15/11/2024 00:00:00"
"11998","T110","550000T11072","2133","15/11/2024 00:00:00"
"11999","T111","850000T11400","2064","15/11/2024 00:00:00"
"12000","T112","560000T11200","2391","15/11/2024 00:00:00"
"12001","T113","560000T11200","2152","15/11/2024 00:00:00"
"12002","T114","850000T11400","2165","15/11/2024 00:00:00"
"12003","T115","850000T11854","2904","15/11/2024 00:00:00"
"12004","T116","550000T11600","2087","15/11/2024 00:00:00"
"12005","T117","550000T11600","2879","15/11/2024 00:00:00"
"12006","T118","850000T11854","2005","15/11/2024 00:00:00"
"12007","T122","110000T1220O","2042","15/11/2024 00:00:00"
"12008","T123","110000T1220O","2391","15/11/2024 00:00:00"
"12009","T125","670000T1280P","2399","15/11/2024 00:00:00"
"12010","T126","760000T1260E","2672","15/11/2024 00:00:00"
"12011","T127","760000T1260E","2308","15/11/2024 00:00:00"
"12012","T128","670000T1280P","2006","15/11/2024 00:00:00"
"12013","T131","130000T13115","2868","15/11/2024 00:00:00"
"12014","T132","550000T13201","2864","15/11/2024 00:00:00"
"12015","T133","550000T13201","2464","15/11/2024 00:00:00"
"12016","T134","130000T13115","2878","15/11/2024 00:00:00"
"12017","T135","470000T1350G","2443","15/11/2024 00:00:00"
"12018","T136","5e0000T13640","2858","15/11/2024 00:00:00"
"12019","T141","380000T14401","2879","15/11/2024 00:00:00"
"12020","T144","380000T14401","2163","15/11/2024 00:00:00"
"12021","T145","240000T14525","2699","15/11/2024 00:00:00"
"12022","T146","570000T1470V","2156","15/11/2024 00:00:00"
"12023","T147","570000T1470V","2903","15/11/2024 00:00:00"
"12024","T148","240000T14525","2511","15/11/2024 00:00:00"
"12025","T151","540000T15131","2377","15/11/2024 00:00:00"
"12026","T152","630000T15207","2835","15/11/2024 00:00:00"
"12027","T167","240000T1671K","2798","15/11/2024 00:00:00"
"12028","T168","570000T1680R","2171","15/11/2024 00:00:00"
"12029","T169","550000T16960","2695","15/11/2024 00:00:00"
"12030","T170","630000T1700U","2762","15/11/2024 00:00:00"
"12031","T171","570000T17162","2013","15/11/2024 00:00:00"
"12032","T172","650000T17200","2836","15/11/2024 00:00:00"
"12033","T175","240000T17512","2346","15/11/2024 00:00:00"
"12034","T176","880000T1760A","2007","15/11/2024 00:00:00"
"12035","T179","470000T1790F","2598","15/11/2024 00:00:00"
"12036","T180","630000T18007","2861","15/11/2024 00:00:00"
"12037","T181","010000T1840O","2321","15/11/2024 00:00:00"
"12038","T182","390000T1820G","2112","15/11/2024 00:00:00"
"12039","T183","390000T1820G","2964","15/11/2024 00:00:00"
"12040","T184","010000T1840O","2055","15/11/2024 00:00:00"
"12041","T191","120000T19402","2180","15/11/2024 00:00:00"
"12042","T192","270000T19202","2103","15/11/2024 00:00:00"
"12043","T193","270000T19202","2554","15/11/2024 00:00:00"
"12044","T194","120000T19402","2158","15/11/2024 00:00:00"
"12045","T197","380000T1970R","2321","15/11/2024 00:00:00"
"12046","T198","930000T1980J","2171","15/11/2024 00:00:00"
"12047","T25","5500000T2508","2939","15/11/2024 00:00:00"
"12048","T26","7100000T260K","2539","15/11/2024 00:00:00"
"12049","T211","550000T21102","2890","15/11/2024 00:00:00"
"12050","T212","650000T2120Q","2690","15/11/2024 00:00:00"
"12051","T221","530000T22120","2132","15/11/2024 00:00:00"
"12052","T222","650000T22200","2560","15/11/2024 00:00:00"
"12053","T225","030000T22803","2755","15/11/2024 00:00:00"
"12054","T226","630000T22700","2909","15/11/2024 00:00:00"
"12055","T227","630000T22700","2349","15/11/2024 00:00:00"
"12056","T228","030000T22803","2051","15/11/2024 00:00:00"
"12057","T231","240000T23111","2142","15/11/2024 00:00:00"
"12058","T232","410000T2320H","2680","15/11/2024 00:00:00"
"12059","T235","770000T2380K","2938","15/11/2024 00:00:00"
"12060","T236","550000T23601","2457","15/11/2024 00:00:00"
"12061","T237","550000T23601","2663","15/11/2024 00:00:00"
"12062","T238","770000T2380K","2854","15/11/2024 00:00:00"
"12063","T241","040000T2440N","2981","15/11/2024 00:00:00"
"12064","T242","530000T24203","2491","15/11/2024 00:00:00"
"12065","T243","530000T24203","2007","15/11/2024 00:00:00"
"12066","T244","040000T2440N","2158","15/11/2024 00:00:00"
"12067","T245","410000T2480D","2162","15/11/2024 00:00:00"
"12068","T246","390000T2460L","2907","15/11/2024 00:00:00"
"12069","T247","390000T2460L","2201","15/11/2024 00:00:00"
"12070","T248","410000T2480D","2817","15/11/2024 00:00:00"
"12071","T251","630000T2540J","2186","15/11/2024 00:00:00"
"12072","T252","250000T2520S","2999","15/11/2024 00:00:00"
"12073","T253","250000T2520S","2968","15/11/2024 00:00:00"
"12074","T254","630000T2540J","2438","15/11/2024 00:00:00"
"12075","T257","850000T25701","2474","15/11/2024 00:00:00"
"12076","T258","930000T25801","2903","15/11/2024 00:00:00"
"12077","T269","410000T2690H","2075","15/11/2024 00:00:00"
"12078","T270","940000T2700A","2604","15/11/2024 00:00:00"
"12079","T289","240000T2890X","2370","15/11/2024 00:00:00"
"12080","T290","710000T2900A","2187","15/11/2024 00:00:00"
"12081","T297","240000T2971E","2600","15/11/2024 00:00:00"
"12082","T298","030000T2980K","2348","15/11/2024 00:00:00"
"12083","T301","930000T3040A","2148","15/11/2024 00:00:00"
"12084","T302","120000T30206","2704","15/11/2024 00:00:00"
"12085","T303","120000T30206","2408","15/11/2024 00:00:00"
"12086","T304","930000T3040A","2234","15/11/2024 00:00:00"
"12087","T305","930000T30870","2463","15/11/2024 00:00:00"
"12088","T306","570000T30602","2884","15/11/2024 00:00:00"
"12089","T307","570000T30602","2566","15/11/2024 00:00:00"
"12090","T308","930000T30870","2620","15/11/2024 00:00:00"
"12091","T325","380000T3280B","2984","15/11/2024 00:00:00"
"12092","T326","5e0000T32630","2104","15/11/2024 00:00:00"
"12093","T327","5e0000T32630","2182","15/11/2024 00:00:00"
"12094","T328","380000T3280B","2131","15/11/2024 00:00:00"
"12095","T331","130000T33105","2942","15/11/2024 00:00:00"
"12096","T332","040000T33210","2427","15/11/2024 00:00:00"
"12097","T367","630000T3700A","2121","15/11/2024 00:00:00"
"12098","T368","130000T3690I","2335","15/11/2024 00:00:00"
"12099","T369","130000T3690I","2247","15/11/2024 00:00:00"
"12100","T370","630000T3700A","2570","15/11/2024 00:00:00"
"12101","T375","420000T37805","2833","15/11/2024 00:00:00"
"12102","T376","5a0000T37611","2010","15/11/2024 00:00:00"
"12103","T377","5a0000T37611","2572","15/11/2024 00:00:00"
"12104","T378","420000T37805","2257","15/11/2024 00:00:00"
"12105","T379","770000T37905","2718","15/11/2024 00:00:00"
"12106","T380","930000T38008","2852","15/11/2024 00:00:00"
"12107","T381","550000T38170","2813","15/11/2024 00:00:00"
"12108","T382","800000T3820S","2385","15/11/2024 00:00:00"
"12109","T395","650000T3980H","2973","15/11/2024 00:00:00"
"12110","T396","490000T3960J","2961","15/11/2024 00:00:00"
"12111","T397","490000T3960J","2823","15/11/2024 00:00:00"
"12112","T398","650000T3980H","2342","15/11/2024 00:00:00"
"12113","T41","2400000T4116","2376","15/11/2024 00:00:00"
"12114","T42","4100000T420W","2560","15/11/2024 00:00:00"
"12115","T47","2400000T472X","2422","15/11/2024 00:00:00"
"12116","T48","0400000T480F","2222","15/11/2024 00:00:00"
"12117","T49","2400000T490U","2376","15/11/2024 00:00:00"
"12118","T4369","94000T436904","2204","15/11/2024 00:00:00"
"12119","T4370","94000T437004","2437","15/11/2024 00:00:00"
"12120","T50","4200000T500H","2719","15/11/2024 00:00:00"
"12121","T55","2500000T580N","2991","15/11/2024 00:00:00"
"12122","T56","4100000T560U","2490","15/11/2024 00:00:00"
"12123","T57","4100000T560U","2047","15/11/2024 00:00:00"
"12124","T58","2500000T580N","2954","15/11/2024 00:00:00"
"12125","T581","5e0000T58403","2191","15/11/2024 00:00:00"
"12126","T582","710000T58201","2608","15/11/2024 00:00:00"
"12127","T583","710000T58201","2958","15/11/2024 00:00:00"
"12128","T584","5e0000T58403","2141","15/11/2024 00:00:00"
"12129","T5301","11000T530102","2593","15/11/2024 00:00:00"
"12130","T5302","11000T530206","2834","15/11/2024 00:00:00"
"12131","T5303","11000T530306","2637","15/11/2024 00:00:00"
"12132","T5306","11000T530602","2700","15/11/2024 00:00:00"
"12133","T5687","24000T56870P","2731","15/11/2024 00:00:00"
"12134","T5688","25000T56880Z","2257","15/11/2024 00:00:00"
"12135","T6601","85000T660101","2461","15/11/2024 00:00:00"
"12136","T6602","86000T660202","2011","15/11/2024 00:00:00"
"12137","T6607","85000T660700","2448","15/11/2024 00:00:00"
"12138","T6608","85000T660801","2571","15/11/2024 00:00:00"
"12139","T6665","38000T666500","2514","15/11/2024 00:00:00"
"12140","T6666","40000T666600","2468","15/11/2024 00:00:00"
"12141","T7","24000000T724","2956","15/11/2024 00:00:00"
"12142","T77","5500000T7704","2604","15/11/2024 00:00:00"
"12143","T78","7100000T780J","2858","15/11/2024 00:00:00"
"12144","T79","7100000T8200","2037","15/11/2024 00:00:00"
"12145","T7575","47000T75780A","2648","15/11/2024 00:00:00"
"12146","T7576","47000T757609","2843","15/11/2024 00:00:00"
"12147","T7577","47000T757609","2774","15/11/2024 00:00:00"
"12148","T7578","47000T75780A","2495","15/11/2024 00:00:00"
"12149","T7775","5f000T777503","2417","15/11/2024 00:00:00"
"12150","T7776","54000T777631","2308","15/11/2024 00:00:00"
"12151","T7777","54000T777631","2666","15/11/2024 00:00:00"
"12152","T7778","5f000T777503","2243","15/11/2024 00:00:00"
"12153","T7785","56000T778541","2153","15/11/2024 00:00:00"
"12154","T7786","56000T7786L1","2660","15/11/2024 00:00:00"
"12155","T80","5600000T8100","2442","15/11/2024 00:00:00"
"12156","T81","5600000T8100","2926","15/11/2024 00:00:00"
"12157","T82","7100000T8200","2714","15/11/2024 00:00:00"
"12158","T8009","57000T800909","2896","15/11/2024 00:00:00"
"12159","T8010","5n000T801004","2888","15/11/2024 00:00:00"
"12160","T8305","66000T83050D","2533","15/11/2024 00:00:00"
"12161","T8306","63000T83060A","2420","15/11/2024 00:00:00"
"12162","T8307","63000T83060A","2659","15/11/2024 00:00:00"
"12163","T8308","66000T83050D","2001","15/11/2024 00:00:00"
"12164","T8365","63000T836500","2830","15/11/2024 00:00:00"
"12165","T8366","67000T836720","2125","15/11/2024 00:00:00"
"12166","T8367","67000T836720","2935","15/11/2024 00:00:00"
"12167","T8368","63000T836500","2192","15/11/2024 00:00:00"
"12168","T9","24000000T92H","2568","15/11/2024 00:00:00"
"12169","T95","3900000T9508","2429","15/11/2024 00:00:00"
"12170","T96","6500000T960E","2258","15/11/2024 00:00:00"
"12171","T9511","91000T951100","2772","15/11/2024 00:00:00"
"12172","T9512","95000T951210","2664","15/11/2024 00:00:00"
"12173","T9519","94000T952208","2894","15/11/2024 00:00:00"
"12174","T9520","93000T952009","2441","15/11/2024 00:00:00"
"12175","T9521","93000T952009","2939","15/11/2024 00:00:00"
"12176","T9522","94000T952208","2217","15/11/2024 00:00:00"
"12177","T9525","94000T95280F","2049","15/11/2024 00:00:00"
"12178","T9526","93000T952607","2873","15/11/2024 00:00:00"
"12179","T9527","93000T952607","2239","15/11/2024 00:00:00"
"12180","T9528","94000T95280F","2933","15/11/2024 00:00:00"
"12181","T9535","94000T953802","2238","15/11/2024 00:00:00"
"12182","T9536","93000T953601","2434","15/11/2024 00:00:00"
"12183","T9537","93000T953601","2284","15/11/2024 00:00:00"
"12184","T9538","94000T953802","2392","15/11/2024 00:00:00"
"12185","K15","4700000K150H","2827","15/11/2024 00:00:00"
"12186","K16","7700000K160G","2319","15/11/2024 00:00:00"
"12187","K105","240000K10538","2814","15/11/2024 00:00:00"
"12188","K106","650000K10625","2752","15/11/2024 00:00:00"
"12189","K111","550000K1110A","2431","15/11/2024 00:00:00"
"12190","K112","780000K1120G","2694","15/11/2024 00:00:00"
"12191","K117","240000K11736","2729","15/11/2024 00:00:00"
"12192","K118","760000K1180I","2797","15/11/2024 00:00:00"
"12193","K121","420000K12410","2013","15/11/2024 00:00:00"
"12194","K122","550000K12306","2629","15/11/2024 00:00:00"
"12195","K123","550000K12306","2262","15/11/2024 00:00:00"
"12196","K124","420000K12410","2463","15/11/2024 00:00:00"
"12197","K125","110000K1280G","2557","15/11/2024 00:00:00"
"12198","K126","410000K12638","2107","15/11/2024 00:00:00"
"12199","K127","410000K12638","2909","15/11/2024 00:00:00"
"12200","K128","110000K1280G","2110","15/11/2024 00:00:00"
"12201","K129","130000K12903","2266","15/11/2024 00:00:00"
"12202","K130","040000K13001","2498","15/11/2024 00:00:00"
"12203","K131","650000K13405","2320","15/11/2024 00:00:00"
"12204","K132","850000K13220","2983","15/11/2024 00:00:00"
"12205","K133","850000K13220","2666","15/11/2024 00:00:00"
"12206","K134","650000K13405","2732","15/11/2024 00:00:00"
"12207","K135","800000K1380D","2476","15/11/2024 00:00:00"
"12208","K136","5f0000K1360A","2171","15/11/2024 00:00:00"
"12209","K137","5f0000K1360A","2842","15/11/2024 00:00:00"
"12210","K138","800000K1380D","2628","15/11/2024 00:00:00"
"12211","K141","760000K1440F","2778","15/11/2024 00:00:00"
"12212","K142","710000K1420S","2468","15/11/2024 00:00:00"
"12213","K143","710000K1420S","2966","15/11/2024 00:00:00"
"12214","K144","760000K1440F","2214","15/11/2024 00:00:00"
"12215","K149","550000K1490E","2407","15/11/2024 00:00:00"
"12216","K150","710000K1500X","2262","15/11/2024 00:00:00"
"12217","K151","380000K1540I","2512","15/11/2024 00:00:00"
"12218","K152","550000K15207","2375","15/11/2024 00:00:00"
"12219","K153","550000K15207","2214","15/11/2024 00:00:00"
"12220","K154","380000K1540I","2821","15/11/2024 00:00:00"
"12221","K161","480000K16150","2871","15/11/2024 00:00:00"
"12222","K162","710000K1620L","2390","15/11/2024 00:00:00"
"12223","K165","400000K16807","2006","15/11/2024 00:00:00"
"12224","K166","5e0000K16612","2246","15/11/2024 00:00:00"
"12225","K167","5e0000K16612","2386","15/11/2024 00:00:00"
"12226","K168","400000K16807","2389","15/11/2024 00:00:00"
"12227","K177","380000K1770I","2220","15/11/2024 00:00:00"
"12228","K178","880000K1780F","2075","15/11/2024 00:00:00"
"12229","K179","240000K17913","2018","15/11/2024 00:00:00"
"12230","K180","380000K18007","2417","15/11/2024 00:00:00"
"12231","K187","120000K19022","2062","15/11/2024 00:00:00"
"12232","K188","550000K18807","2784","15/11/2024 00:00:00"
"12233","K189","550000K18807","2885","15/11/2024 00:00:00"
"12234","K190","120000K19022","2331","15/11/2024 00:00:00"
"12235","K192","650000K19202","2068","15/11/2024 00:00:00"
"12236","K193","330000K19301","2094","15/11/2024 00:00:00"
"12237","K194","870000K19401","2843","15/11/2024 00:00:00"
"12238","K195","330000K1950O","2235","15/11/2024 00:00:00"
"12239","K196","760000K1960D","2982","15/11/2024 00:00:00"
"12240","K197","760000K1960D","2333","15/11/2024 00:00:00"
"12241","K198","330000K1950O","2534","15/11/2024 00:00:00"
"12242","K1005","65000K100801","2816","15/11/2024 00:00:00"
"12243","K1006","4d000K100620","2548","15/11/2024 00:00:00"
"12244","K1007","4d000K100620","2929","15/11/2024 00:00:00"
"12245","K1008","65000K100801","2384","15/11/2024 00:00:00"
"12246","K1009","1g000K10090F","2216","15/11/2024 00:00:00"
"12247","K1010","01000K101005","2435","15/11/2024 00:00:00"
"12248","K1019","57000K101946","2430","15/11/2024 00:00:00"
"12249","K1020","65000K102009","2401","15/11/2024 00:00:00"
"12250","K1021","1g000K10210K","2232","15/11/2024 00:00:00"
"12251","K1022","02000K10220C","2163","15/11/2024 00:00:00"
"12252","K1023","24000K102328","2701","15/11/2024 00:00:00"
"12253","K1024","11000K10240A","2342","15/11/2024 00:00:00"
"12254","K1040","5e000K104009","2784","15/11/2024 00:00:00"
"12255","K1041","5e000K104009","2603","15/11/2024 00:00:00"
"12256","K1045","55000K104809","2915","15/11/2024 00:00:00"
"12257","K1046","39000K10470K","2079","15/11/2024 00:00:00"
"12258","K1047","39000K10470K","2901","15/11/2024 00:00:00"
"12259","K1048","55000K104809","2768","15/11/2024 00:00:00"
"12260","K1049","49000K10520K","2654","15/11/2024 00:00:00"
"12261","K1050","5a000K105041","2918","15/11/2024 00:00:00"
"12262","K1051","5a000K105041","2792","15/11/2024 00:00:00"
"12263","K1052","49000K10520K","2235","15/11/2024 00:00:00"
"12264","K1057","88000K10600J","2141","15/11/2024 00:00:00"
"12265","K1058","76000K10580K","2523","15/11/2024 00:00:00"
"12266","K1059","76000K10580K","2787","15/11/2024 00:00:00"
"12267","K1060","88000K10600J","2857","15/11/2024 00:00:00"
"12268","K1061","77000K106431","2950","15/11/2024 00:00:00"
"12269","K1062","0h000K10620J","2470","15/11/2024 00:00:00"
"12270","K1063","0h000K10620J","2673","15/11/2024 00:00:00"
"12271","K1064","77000K106431","2370","15/11/2024 00:00:00"
"12272","K1065","39000K10680I","2844","15/11/2024 00:00:00"
"12273","K1066","49000K106608","2249","15/11/2024 00:00:00"
"12274","K1067","49000K106608","2863","15/11/2024 00:00:00"
"12275","K1068","39000K10680I","2361","15/11/2024 00:00:00"
"12276","K1071","24000K107143","2228","15/11/2024 00:00:00"
"12277","K1072","59000K107281","2900","15/11/2024 00:00:00"
"12278","K1074","62000K10740J","2591","15/11/2024 00:00:00"
"12279","K1075","5e000K107808","2877","15/11/2024 00:00:00"
"12280","K1076","77000K10770I","2529","15/11/2024 00:00:00"
"12281","K1077","77000K10770I","2873","15/11/2024 00:00:00"
"12282","K1078","5e000K107808","2792","15/11/2024 00:00:00"
"12283","K1079","39000K10790K","2086","15/11/2024 00:00:00"
"12284","K1080","63000K10800A","2307","15/11/2024 00:00:00"
"12285","K1085","62000K108801","2524","15/11/2024 00:00:00"
"12286","K1086","87000K108721","2093","15/11/2024 00:00:00"
"12287","K1087","87000K108721","2564","15/11/2024 00:00:00"
"12288","K1088","62000K108801","2993","15/11/2024 00:00:00"
"12289","K1091","48000K109123","2051","15/11/2024 00:00:00"
"12290","K1094","48000K109123","2384","15/11/2024 00:00:00"
"12291","K1095","77000K109506","2267","15/11/2024 00:00:00"
"12292","K1096","65000K109602","2597","15/11/2024 00:00:00"
"12293","K1101","38000K11010L","2429","15/11/2024 00:00:00"
"12294","K1102","55000K110263","2270","15/11/2024 00:00:00"
"12295","K1103","55000K110263","2707","15/11/2024 00:00:00"
"12296","K1104","38000K11010L","2364","15/11/2024 00:00:00"
"12297","K1105","40000K110820","2181","15/11/2024 00:00:00"
"12298","K1106","55000K110713","2146","15/11/2024 00:00:00"
"12299","K1107","55000K110713","2011","15/11/2024 00:00:00"
"12300","K1108","40000K110820","2394","15/11/2024 00:00:00"
"12301","K1109","24000K110953","2633","15/11/2024 00:00:00"
"12302","K1110","54000K111008","2043","15/11/2024 00:00:00"
"12303","K1115","24000K111511","2587","15/11/2024 00:00:00"
"12304","K1116","33000K11170Y","2094","15/11/2024 00:00:00"
"12305","K1117","33000K11170Y","2035","15/11/2024 00:00:00"
"12306","K1118","24000K111511","2090","15/11/2024 00:00:00"
"12307","K1125","42000K11280K","2826","15/11/2024 00:00:00"
"12308","K1126","55000K112704","2389","15/11/2024 00:00:00"
"12309","K1127","55000K112704","2690","15/11/2024 00:00:00"
"12310","K1128","42000K11280K","2330","15/11/2024 00:00:00"
"12311","K1129","41000K113223","2038","15/11/2024 00:00:00"
"12312","K1130","49000K11300K","2191","15/11/2024 00:00:00"
"12313","K1131","49000K11300K","2224","15/11/2024 00:00:00"
"12314","K1132","41000K113223","2871","15/11/2024 00:00:00"
"12315","K1135","71000K11380V","2238","15/11/2024 00:00:00"
"12316","K1136","49000K11360Y","2687","15/11/2024 00:00:00"
"12317","K1137","49000K11360Y","2931","15/11/2024 00:00:00"
"12318","K1138","71000K11380V","2237","15/11/2024 00:00:00"
"12319","K1147","55000K115050","2805","15/11/2024 00:00:00"
"12320","K1148","38000K114907","2554","15/11/2024 00:00:00"
"12321","K1149","38000K114907","2941","15/11/2024 00:00:00"
"12322","K1150","55000K115050","2981","15/11/2024 00:00:00"
"12323","K1151","77000K11540J","2377","15/11/2024 00:00:00"
"12324","K1152","56000K115230","2133","15/11/2024 00:00:00"
"12325","K1153","56000K115230","2147","15/11/2024 00:00:00"
"12326","K1154","77000K11540J","2725","15/11/2024 00:00:00"
"12327","K1155","76000K11580O","2557","15/11/2024 00:00:00"
"12328","K1156","55000K115609","2719","15/11/2024 00:00:00"
"12329","K1157","55000K115609","2100","15/11/2024 00:00:00"
"12330","K1158","76000K11580O","2923","15/11/2024 00:00:00"
"12331","K1159","49000K11620U","2294","15/11/2024 00:00:00"
"12332","K1160","63000K11600Y","2343","15/11/2024 00:00:00"
"12333","K1161","63000K11600Y","2019","15/11/2024 00:00:00"
"12334","K1162","49000K11620U","2054","15/11/2024 00:00:00"
"12335","K1171","77000K117105","2300","15/11/2024 00:00:00"
"12336","K1172","67000K11730H","2346","15/11/2024 00:00:00"
"12337","K1173","67000K11730H","2932","15/11/2024 00:00:00"
"12338","K1174","77000K117105","2710","15/11/2024 00:00:00"
"12339","K1177","24000K11770Z","2754","15/11/2024 00:00:00"
"12340","K1178","87000K117803","2919","15/11/2024 00:00:00"
"12341","K1185","55000K1185A1","2634","15/11/2024 00:00:00"
"12342","K1188","55000K1185A1","2818","15/11/2024 00:00:00"
"12343","K1189","24000K118919","2725","15/11/2024 00:00:00"
"12344","K1190","11000K11900P","2664","15/11/2024 00:00:00"
"12345","K1191","54000K1191A0","2623","15/11/2024 00:00:00"
"12346","K1192","71000K119210","2168","15/11/2024 00:00:00"
"12347","K1205","65000K12080G","2384","15/11/2024 00:00:00"
"12348","K1206","80000K12060W","2317","15/11/2024 00:00:00"
"12349","K1207","80000K12060W","2378","15/11/2024 00:00:00"
"12350","K1208","65000K12080G","2204","15/11/2024 00:00:00"
"12351","K1209","55000K120904","2509","15/11/2024 00:00:00"
"12352","K1213","49000K12160H","2443","15/11/2024 00:00:00"
"12353","K1214","26000K12150Q","2418","15/11/2024 00:00:00"
"12354","K1215","26000K12150Q","2052","15/11/2024 00:00:00"
"12355","K1216","49000K12160H","2903","15/11/2024 00:00:00"
"12356","K1217","5e000K12200A","2049","15/11/2024 00:00:00"
"12357","K1220","5e000K12200A","2470","15/11/2024 00:00:00"
"12358","K1229","13000K12290P","2073","15/11/2024 00:00:00"
"12359","K1230","04000K12300G","2304","15/11/2024 00:00:00"
"12360","K1231","71000K12340I","2147","15/11/2024 00:00:00"
"12361","K1232","65000K12320J","2853","15/11/2024 00:00:00"
"12362","K1233","65000K12320J","2383","15/11/2024 00:00:00"
"12363","K1234","71000K12340I","2957","15/11/2024 00:00:00"
"12364","K1236","80000K123612","2060","15/11/2024 00:00:00"
"12365","K1237","38000K12400J","2747","15/11/2024 00:00:00"
"12366","K1238","5a000K1238C0","2960","15/11/2024 00:00:00"
"12367","K1239","5a000K1238C0","2839","15/11/2024 00:00:00"
"12368","K1240","38000K12400J","2003","15/11/2024 00:00:00"
"12369","K1255","76000K12580Q","2688","15/11/2024 00:00:00"
"12370","K1258","76000K12580Q","2835","15/11/2024 00:00:00"
"12371","K1259","12000K126204","2740","15/11/2024 00:00:00"
"12372","K1260","05000K12600E","2175","15/11/2024 00:00:00"
"12373","K1261","05000K12600E","2020","15/11/2024 00:00:00"
"12374","K1262","12000K126204","2359","15/11/2024 00:00:00"
"12375","K1263","26000K126313","2487","15/11/2024 00:00:00"
"12376","K1264","56000K12640A","2302","15/11/2024 00:00:00"
"12377","K1265","56000K12640A","2531","15/11/2024 00:00:00"
"12378","K1266","26000K126313","2006","15/11/2024 00:00:00"
"12379","K1281","47000K12840H","2047","15/11/2024 00:00:00"
"12380","K1282","65000K12820N","2431","15/11/2024 00:00:00"
"12381","K1283","65000K12820N","2352","15/11/2024 00:00:00"
"12382","K1284","47000K12840H","2416","15/11/2024 00:00:00"
"12383","K1291","49000K12940F","2973","15/11/2024 00:00:00"
"12384","K1294","49000K12940F","2982","15/11/2024 00:00:00"
"12385","K21","2400000K212G","2885","15/11/2024 00:00:00"
"12386","K22","7100000K2231","2119","15/11/2024 00:00:00"
"12387","K28","1200000K280L","2844","15/11/2024 00:00:00"
"12388","K29","4000000K320N","2081","15/11/2024 00:00:00"
"12389","K201","770000K20140","2874","15/11/2024 00:00:00"
"12390","K202","650000K20200","2262","15/11/2024 00:00:00"
"12391","K203","650000K20200","2446","15/11/2024 00:00:00"
"12392","K204","770000K20140","2962","15/11/2024 00:00:00"
"12393","K209","5e0000K21261","2083","15/11/2024 00:00:00"
"12394","K210","650000K21001","2530","15/11/2024 00:00:00"
"12395","K211","650000K21001","2073","15/11/2024 00:00:00"
"12396","K212","5e0000K21261","2776","15/11/2024 00:00:00"
"12397","K213","250000K2131Q","2766","15/11/2024 00:00:00"
"12398","K214","410000K21417","2255","15/11/2024 00:00:00"
"12399","K226","630000K2260V","2181","15/11/2024 00:00:00"
